ssThresh,CWND,segmentSize,bytesInFlightSum,bytesInFlightAvg,segmentsAckedSum,segmentsAckedAvg,avgRTT,minRTT,avgInterTx,avdInterRx,Throughput
4294967296.0,387.0,340.0,340.0,340.0,1.0,1.0,221487.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,393.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,387.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,397.0,340.0,340.0,340.0,1.0,1.0,229051.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,387.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,397.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,391.0,340.0,340.0,340.0,1.0,1.0,229051.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,397.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,391.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,401.0,340.0,340.0,340.0,1.0,1.0,235669.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,391.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,401.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,395.0,340.0,340.0,340.0,1.0,1.0,235669.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,406.0,340.0,340.0,340.0,1.0,1.0,241461.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,395.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,406.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,399.0,340.0,340.0,340.0,1.0,1.0,241461.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,406.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,399.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,410.0,340.0,340.0,340.0,1.0,1.0,246653.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,399.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
